<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.31	19:45:00	1799.338	1799.658	1798.246	1798.454	834	0	200
2022.01.31	20:00:00	1798.485	1799.196	1796.931	1797.544	873	0	200
2022.01.31	20:15:00	1797.514	1797.808	1796.677	1796.691	760	0	200
2022.01.31	20:30:00	1796.699	1798.277	1796.290	1797.751	774	0	200
2022.01.31	20:45:00	1797.721	1799.702	1797.448	1799.545	1214	0	200
2022.01.31	21:00:00	1799.510	1799.573	1798.311	1799.455	1001	0	200
2022.01.31	21:15:00	1799.489	1799.568	1798.896	1798.943	521	0	200
2022.01.31	21:30:00	1798.941	1799.150	1797.561	1797.561	432	0	200
2022.01.31	21:45:00	1797.582	1797.635	1796.872	1797.267	355	0	200
2022.01.31	23:00:00	1797.920	1798.201	1797.448	1797.593	338	0	200
2022.01.31	23:15:00	1797.591	1797.961	1797.305	1797.917	293	0	200
2022.01.31	23:30:00	1797.948	1797.995	1797.404	1797.772	366	0	200
2022.01.31	23:45:00	1797.766	1798.008	1797.604	1797.738	228	0	200
2022.02.01	00:00:00	1797.736	1797.736	1796.813	1797.399	487	0	200
2022.02.01	00:15:00	1797.398	1797.501	1796.663	1796.902	387	0	200
2022.02.01	00:30:00	1796.884	1797.148	1796.592	1797.103	337	0	200
2022.02.01	00:45:00	1797.127	1797.421	1796.521	1796.716	446	0	200
2022.02.01	01:00:00	1796.720	1797.462	1796.542	1797.459	475	0	200
2022.02.01	01:15:00	1797.456	1798.542	1797.455	1798.509	539	0	200
2022.02.01	01:30:00	1798.534	1799.323	1797.402	1797.452	562	0	200
2022.02.01	01:45:00	1797.418	1797.545	1796.715	1797.457	608	0	200
2022.02.01	02:00:00	1797.425	1797.811	1796.784	1796.904	523	0	200
2022.02.01	02:15:00	1796.911	1797.231	1796.604	1796.884	409	0	200
2022.02.01	02:30:00	1796.890	1797.993	1796.855	1797.795	453	0	200
2022.02.01	02:45:00	1797.826	1797.893	1797.218	1797.776	394	0	200
2022.02.01	03:00:00	1797.778	1797.870	1797.523	1797.767	320	0	200
2022.02.01	03:15:00	1797.764	1798.062	1797.539	1797.743	470	0	200
2022.02.01	03:30:00	1797.774	1797.899	1795.909	1795.990	863	0	200
2022.02.01	03:45:00	1795.961	1796.924	1795.718	1796.601	563	0	200
2022.02.01	04:00:00	1796.587	1796.963	1796.288	1796.820	621	0	200
2022.02.01	04:15:00	1796.826	1797.614	1796.826	1797.088	503	0	200
2022.02.01	04:30:00	1797.079	1798.386	1796.930	1798.296	447	0	200
2022.02.01	04:45:00	1798.295	1799.477	1798.235	1799.334	565	0	200
2022.02.01	05:00:00	1799.341	1800.753	1799.306	1800.714	519	0	200
2022.02.01	05:15:00	1800.705	1801.883	1800.402	1801.771	530	0	200
2022.02.01	05:30:00	1801.767	1802.305	1801.450	1801.871	522	0	200
2022.02.01	05:45:00	1801.872	1803.445	1801.872	1802.736	583	0	200
2022.02.01	06:00:00	1802.705	1802.913	1801.611	1801.932	670	0	200
2022.02.01	06:15:00	1801.955	1802.209	1801.075	1802.184	595	0	200
2022.02.01	06:30:00	1802.218	1803.126	1801.993	1802.327	525	0	200
2022.02.01	06:45:00	1802.305	1803.204	1801.482	1801.482	538	0	200
2022.02.01	07:00:00	1801.513	1803.737	1801.513	1802.474	1010	0	200
